orig_idx,Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,seed_investors_all_same_country,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,has_initial_coin_offering_funding,log_years_to_exit,closeness_homecountry_zero,closeness_homecountry_positive,closeness_global_zero,closeness_global_positive
4424,8108,Pivii Technologies,https://www.crunchbase.com/organization/pivii,2016,Germany,52.510885,13.3989367,1.0,0,True,False,0.0,2,1,9.132080177989476,9.132080177989476,0.0,0.0,10.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0103841405852879,0.0,0.3620435662981263,0.0014315063789677,0.0180806675938803,0.0,0.3516145922094296,0.0002762807514087,False,False,False,,Seed,True,False,2016-11-01,2016-11-01,0.4120209382795214,-0.16836026478524324,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3516145922094296,0,0.3620435662981263
4425,8110,Talea,https://www.crunchbase.com/organization/talea,2016,Germany,52.510885,13.3989367,2.0,1,True,True,0.0,2,1,0.503232713780143,0.0,0.0,44.0,7.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0008713964127514,0.0,0.3034229608204156,0.0001181577889654,0.0041724617524339,0.0,0.3137795375541771,0.0002082263123514,False,False,False,,Seed,True,False,2017-01-01,2017-01-01,-0.7175445587323931,-0.5983877591307905,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3137795375541771,0,0.3034229608204156
4427,8067,Get a Camp,https://www.crunchbase.com/organization/get-a-camp,2016,Germany,52.510885,13.3989367,3.0,0,True,False,0.0,2,1,9.132080177989476,9.132080177989476,0.0,0.0,10.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0103841405852879,0.0,0.3620435662981263,0.0014315063789677,0.0180806675938803,0.0,0.3516145922094296,0.0002762807514087,False,False,False,,Seed,True,False,2016-04-01,2016-04-01,0.4120209382795214,-0.16836026478524324,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3516145922094296,0,0.3620435662981263
4953,7255,Recare,https://www.crunchbase.com/organization/recare-solutions,2017,Germany,52.510885,13.3989367,1.0,1,True,True,4.804308,2,1,0.0,0.0,0.0,5.0,2.0,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,7.261636772928619e-05,0.0,0.2062397205423991,4.016919909267409e-09,0.0004636068613815,0.0,0.1870671520415524,2.408736878743076e-09,False,False,False,,Venture - Series Unknown,True,True,2018-01-01,2018-01-01,-1.4396658029043048,-1.2236162990559845,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.1870671520415524,0,0.2062397205423991
4956,7212,Circula,https://www.crunchbase.com/organization/circula,2017,Germany,52.510885,13.3989367,1.0,2,True,True,10.361946,4,5,0.4006750183838688,0.0,283.72809957240645,35.285714285714285,10.4,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,0.0053009948442378,0.0002348159734313,0.3412292480717271,4.982223908951712e-05,0.0250347705146036,0.0032762219281496,0.3729709511475231,0.0007005373004049,False,False,False,,Series A,True,False,2019-04-03,2021-02-05,0.09704856515082307,0.5135054281711137,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3729709511475231,0,0.3412292480717271
4957,7210,Medwing,https://www.crunchbase.com/organization/medwing,2017,Germany,52.510885,13.3989367,2.0,0,True,True,0.0,4,2,0.0,0.0,0.0,130.33333333333334,4.0,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0106019896884757,7.336993354459827e-05,0.3384545927316599,8.45432959493457e-05,0.053314789058878,0.0011449461240658,0.3896928456434159,0.0003735771450663,True,False,True,,Series C,True,True,2017-05-09,2017-10-01,0.27699935758534944,0.8247779055996983,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3896928456434159,0,0.3384545927316599
4959,7263,i2x,https://www.crunchbase.com/organization/i2x-0963,2017,Germany,52.510885,13.3989367,1.0,1,True,True,10.0,2,2,0.2516163568900715,0.0,335.4884758534287,193.0,18.0,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0092222787016193,0.0003534873441721,0.3555121334587257,0.0003103957307726,0.0435790449698655,0.0010883158207941,0.3795004995434827,0.0003107984517934,False,False,False,,Venture - Series Unknown,True,False,2018-02-26,2018-02-26,0.6085031141422366,0.5863593560350763,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3795004995434827,0,0.3555121334587257
4960,7262,Prosoma,https://www.crunchbase.com/organization/prosoma,2017,Germany,52.510885,13.3989367,4.0,2,True,True,17.059068,8,8,1.3355937228693846,0.12806070913226028,2081.82855941105,18.0,5.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0048652966378621,0.0006586386792728,0.3287555749864257,2.608720982871532e-05,0.000927213722763,0.0,0.2344555470856986,7.010367104619074e-07,False,False,False,,Seed,False,False,2019-01-30,2025-01-20,0.43523974972728124,-1.0091831120575778,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,0,0.2344555470856986,0,0.3287555749864257
4961,7437,Taledo,https://www.crunchbase.com/organization/taledo,2017,Germany,52.510885,13.3989367,4.0,1,True,True,4.144968,4,2,0.4369798369401135,0.2549160007977418,439.3789633736369,16.0,44.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0009440127804807,9.344187368441192e-05,0.245088469305939,3.0437148513711256e-07,0.0055632823365785,0.0010430179259714,0.2313503752521089,8.115750418843217e-08,False,False,False,,Seed,False,False,2018-12-01,2022-03-01,-1.0146133932626853,-0.7923072820812184,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2313503752521089,0,0.245088469305939
4963,7445,AirGateway,https://www.crunchbase.com/organization/airgateway,2017,Germany,52.510885,13.3989367,1.0,1,True,True,2.27106,1,1,0.4771934692096946,0.0,0.0,659.0,13.0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2018-11-05,2018-11-05,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
4964,7261,Masterplan.com,https://www.crunchbase.com/organization/masterplan-com,2017,Germany,51.4818111,7.2196635,2.0,0,False,True,0.0,2,1,0.014361157345069347,0.014361157345069347,0.0,57.0,8.0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0034129692832764,0.0009939105767303,0.3087466768844513,1.7802957711962652e-05,0.0055632823365785,8.270652695963372e-05,0.3242407403740586,0.0004388781907211,False,False,False,,Series A,True,True,2017-09-01,2017-09-01,0.5570461998360872,-0.509769595554306,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3242407403740586,0,0.3087466768844513
4965,7197,Ultimate,https://www.crunchbase.com/organization/ultimate-ai,2017,Germany,52.510885,13.3989367,4.0,0,True,True,9.6,6,3,3.255243351867799,8.155867103890571,4360.545011268678,143.5,10.3,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0387045239997095,0.0017243736323774,0.3939601602691964,0.0473077071177472,0.0584144645340751,0.0049976554307687,0.3869272835130433,0.0008155458502271,True,True,False,7.0,Series A,False,False,2017-09-12,2019-11-04,6.794423668009936,1.4458173962526104,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.9459101490553132,0,0.3869272835130433,0,0.3939601602691964
4966,7461,Legendary Play,https://www.crunchbase.com/organization/meta-games-2,2017,Germany,52.510885,13.3989367,2.0,0,True,False,4.0,4,2,8.926627571400216,8.569124507606503,1409.809071113129,103.0,4.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0004356982063757,0.0,0.2470043883732842,3.215971919554994e-07,0.0018544274455261,0.0,0.1865821703137666,6.085395066788444e-10,False,False,False,,Series A,True,False,2017-08-01,2019-10-10,-1.1373162685229248,-1.1992966297631458,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.1865821703137666,0,0.2470043883732842
4969,7233,Meditopia,https://www.crunchbase.com/organization/meditopia,2017,Germany,52.510885,13.3989367,3.0,0,True,False,5.96,6,5,2.540633953844927,0.9326577677712301,3862.382903156566,43.333333333333336,3.2,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,0.0075521022438457,0.0002503865814963,0.3366384820777611,5.448019840547118e-05,0.0356977283263792,0.0008467921243601,0.365470621234136,0.0003331180319848,False,False,False,,Series A,False,False,2016-06-01,2019-08-06,0.24000109647542617,0.3433378114945621,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.365470621234136,0,0.3366384820777611
4970,7248,Linearity,https://www.crunchbase.com/organization/linearityhq,2017,Germany,52.510885,13.3989367,1.0,2,True,True,22.619854,4,2,0.503232713780143,0.503232713780143,0.0,123.0,11.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.00609977488926,0.0002288115572882,0.3361766172175456,0.0002718593833676,0.0305980528511821,0.0009022992830161,0.3633303449789279,0.0002834515710101,False,False,False,,Series A,True,False,2019-04-01,2019-11-14,0.12337808151472882,0.2435465816678952,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3633303449789279,0,0.3361766172175456
4971,7244,Cluno,https://www.crunchbase.com/organization/cluno,2017,Germany,48.1371079,11.5753822,3.0,0,True,False,0.0,2,1,0.503232713780143,0.0,0.0,128.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.0066807058310943,1.1914559108294044e-08,0.3268360276617957,4.609648958272323e-05,0.0352341214649976,0.0,0.3653963989308796,0.0003331138875551,True,True,False,6.0,Series B,True,False,2017-09-01,2017-09-01,-0.15642886408684653,0.21869233924338288,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.791759469228055,0,0.3653963989308796,0,0.3268360276617957
4972,7464,Frontastic,https://www.crunchbase.com/organization/frontastic,2017,Germany,51.9625101,7.6251879,4.0,1,False,True,0.0,4,4,0.3397439719465588,0.5090247289712126,454.2290971998458,40.25,11.3,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0019606419286907,6.408935012767986e-05,0.3054066770874792,1.6118297023668482e-05,0.0060268891979601,0.00061006622248,0.3304944651608471,0.000210781528117,True,True,False,4.0,Venture - Series Unknown,False,False,2018-09-26,2019-10-08,-0.5644586791072614,-0.40734968764238083,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.3862943611198906,0,0.3304944651608471,0,0.3054066770874792
4976,7243,Blickfeld,https://www.crunchbase.com/organization/blickfeld,2017,Germany,48.1371079,11.5753822,3.0,0,True,True,19.9,4,4,0.20682778489441883,0.0,257.7505250823218,129.57142857142858,6.5,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,0.025633577808438,0.0006250463850375,0.356106798374295,0.0014961393179803,0.1474269819193324,0.0042326406621481,0.4310521965346553,0.0585601843251214,False,False,False,,Venture - Series Unknown,True,False,2017-10-24,2018-08-29,2.1103341566332485,4.606690307624208,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4310521965346553,0,0.356106798374295
4977,7239,envelio,https://www.crunchbase.com/organization/envelio,2017,Germany,50.938361,6.959974,5.0,1,False,True,2.30754,2,2,0.2771908251152151,0.0,266.7822849200233,263.0,11.7,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.0233824704088301,0.0001687883617876,0.3482476394602931,0.0014605819834533,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,True,True,False,4.0,Series A,False,False,2018-05-29,2018-05-29,1.4085454944632825,3.6938882419294674,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.4117189630058698,0,0.3482476394602931
4979,7456,Pantherna Therapeutics,https://www.crunchbase.com/organization/pantherna-therapeutics,2017,Germany,52.6375777,13.2057511,1.0,2,True,True,7.901952,2,2,0.5553435600940982,0.5976589602515294,95.8958520301527,249.0,21.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0232372376733715,8.680494527395357e-05,0.3479117722590562,0.0014597752409207,0.1358368103847937,0.0001573385224784,0.4128526545056565,0.0576217044007946,False,False,False,,Seed,False,False,2019-07-03,2019-07-03,1.3081467076221627,3.7291221588694494,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4128526545056565,0,0.3479117722590562
4980,7467,Habyt,https://www.crunchbase.com/organization/projects,2017,Germany,52.510885,13.3989367,1.0,0,True,True,0.8294,2,1,0.0,0.0,0.0,14.0,0.0,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0007261636772928,0.0,0.273066628603259,1.5465401141830175e-06,0.0046360686138154,0.0,0.2907582204808744,1.1299932682819348e-05,True,False,True,,Venture - Series Unknown,True,True,2017-10-19,2017-10-19,-0.9398879983152981,-0.6941797758485698,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2907582204808744,0,0.273066628603259
4983,7215,yfood Labs,https://www.crunchbase.com/organization/yfood-labs-gmbh,2017,Germany,48.1371079,11.5753822,2.0,1,True,True,2.4,2,1,0.433534186946357,0.0,0.0,31.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.0014523273545857,0.0,0.270450721044479,4.7688902286638704e-06,0.0078813166434863,0.0,0.2977348780962521,0.0002089648706287,True,False,True,,Corporate Round,True,False,2018-11-13,2018-11-13,-0.9067858342758627,-0.5975206827592026,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2977348780962521,0,0.270450721044479
4984,7217,StudySmarter,https://www.crunchbase.com/organization/studysmarter,2017,Germany,48.1371079,11.5753822,4.0,3,True,True,3.0,2,1,0.4558451250145035,0.0,0.0,37.0,6.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0026141892382543,0.000110376948958,0.3175261674640893,2.597765323039469e-05,0.0097357440890125,0.000159358118633,0.3361756106755701,0.0002587783045888,False,False,False,,Series A,True,False,2020-04-01,2020-04-01,-0.38632221921191856,-0.3725707172765077,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,0,0.3361756106755701,0,0.3175261674640893
4986,7450,Surve Mobility,https://www.crunchbase.com/organization/chargery,2017,Germany,52.510885,13.3989367,3.0,1,True,True,0.0,4,3,0.42186022046051375,0.0,489.2077447385566,14.0,56.0,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0015975600900442,4.613328753006246e-05,0.3093276498371672,0.0001270548681026,0.0041724617524339,9.95912173566718e-05,0.2815668025564399,2.5174983106010543e-05,False,False,False,,Series A,False,False,2018-01-01,2019-06-17,-0.5767782294821174,-0.728949438235505,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2815668025564399,0,0.3093276498371672
4988,7224,Hygraph,https://www.crunchbase.com/organization/hygraph,2017,Germany,52.510885,13.3989367,2.0,1,True,True,7.451564,4,2,0.19214778357888992,0.0,307.4364537262239,58.333333333333336,10.3,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.0042843656960278,0.0001077580440045,0.338949280239959,0.0001516777432483,0.0125173852573018,0.0005399479819249,0.3178258025676826,2.4153139671761215e-05,False,False,False,,Series B,False,False,2018-07-03,2020-05-04,-0.12052683119181985,-0.35303851519825974,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,0,0.3178258025676826,0,0.338949280239959
4990,7226,Foodji,https://www.crunchbase.com/organization/foodji,2017,Germany,48.0486558,11.5300727,3.0,2,True,False,5.0,4,2,4.9594653500806345,0.513593685149451,6045.303867736053,31.5,3.0,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0.0026868056059835,2.8319044224880737e-05,0.3071983423171166,1.2457300789198009e-05,0.0139082058414464,0.0002817089101029,0.3183882265679793,2.0100546156953027e-05,True,False,True,,Series A,False,False,2019-09-01,2021-05-01,-0.5401261748352749,-0.3594991077545522,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.3183882265679793,0,0.3071983423171166
4991,7469,Wandelbots,https://www.crunchbase.com/organization/wandelbots,2017,Germany,51.0493286,13.7381437,8.0,0,False,True,0.0,2,2,0.26176821064631095,0.35935250031134525,335.4884758534287,97.5,7.5,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.007624718611575,6.407776988508268e-05,0.3372767173050537,5.517663526691987e-05,0.0403337969401947,0.0006852371076224,0.3688421214300228,0.0003413184945427,True,False,True,,Series C,True,False,2017-12-01,2017-12-01,0.04961440843335594,0.42420366944338456,True,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.3688421214300228,0,0.3372767173050537
4996,7336,Enginsight,https://www.crunchbase.com/organization/enginsight,2017,Germany,50.9281717,11.5879359,2.0,0,False,True,1.01037,4,4,0.13296147584785206,0.0715344363931599,125.07312359169488,28.666666666666668,9.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0051557621087793,0.0010628197757951,0.3320761685405117,4.332936439948373e-05,0.0250347705146036,0.0074757827753688,0.3494972549214552,0.0002428422158569,False,False,False,,Venture - Series Unknown,True,False,2017-09-07,2020-02-26,0.9124791419358148,0.9735828640576272,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3494972549214552,0,0.3320761685405117
4999,7333,Nuventura,https://www.crunchbase.com/organization/nuventura,2017,Germany,52.510885,13.3989367,3.0,2,True,True,5.963008,10,8,3.275878715316821,0.0,5291.685848052495,149.55555555555554,19.1,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.01118292063031,0.0012156826203054,0.3550747176440583,0.0003070498839953,0.0426518312471024,0.0033250029686344,0.3838728116781846,0.0015083381247616,False,False,False,,Series A,False,False,2019-06-04,2022-04-12,1.6670502479362421,0.9215063441080039,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3838728116781846,0,0.3550747176440583
5004,7324,HQS Quantum Simulations,https://www.crunchbase.com/organization/hqs-quantum-simulations,2017,Germany,49.0068705,8.4034195,2.0,1,False,True,32.257384,6,5,0.2381910893983436,0.2136010358393449,289.73885051672124,122.57142857142856,38.4,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.026141892382543,0.0006330755262399,0.3579323830856565,0.0016175412179223,0.1469633750579508,0.0039711897048405,0.4320873843265252,0.0585584125393273,False,False,False,,Seed,False,False,2018-01-01,2022-01-25,2.173036037841077,4.566665470899043,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4320873843265252,0,0.3579323830856565
